2986.98	2992.62	bueno, lo bueno, quítela Milo J es bueno, o sea,
2992.62	2994.66	depende de la canción, pasa que Milo J cambia mucho
2994.66	2998.64	de estilo, porque fue probando hasta que encontró el suyo
2998.64	3000.00	propio, bueno Milo J
3000.00	3005.20	J fue el cantante más joven de la velada, no
3005.20	3008.66	era nadie y Ibai lo llevó a la velada a
3008.66	3016.82	cantar con Nicky Nicole ¿Puedes decir que se ha molestado
3016.82	3023.76	en la velada? ¿Qué? Ah, pues sí Tuve cambio de
3023.76	3028.56	vida de rock, lo quito a Yesen y bus a
3028.56	3034.54	Milo J Yo no tengo gusto ni nada, pero bueno,
3034.54	3040.86	supongo que entiendo ¿Qué? ¿Qué has dicho? Que a ver,
3040.86	3042.58	que yo no soy un ingenio de la música, ¿no?
3042.84	3044.48	Yo la verdad no sé lo que has dicho, eh
3046.52	3052.10	¿Quién? Él Él no entendió nada Vida de rock original,
3052.10	3084.78	Ston y de sang y el de la que a
3084.78	3090.96	mi me molaba, el coño, el elegante, a ver, nunca
3090.96	3094.58	me gusto elegante, no, no esta mal, yo creo que
3094.58	3097.26	me se una creo, no me se que conozco una,
3097.26	3101.64	oye tampoco, Pablo Chill también, bueno, se escucha la canción
3101.64	3105.18	de Quevedo, que tiene con Quevedo, pero esta muy bien,
3104.74	3121.46	y el CRO no lo he escuchado CRO no era
3121.46	3130.78	jurado de la FMS y el Cneo, pero no se
3130.78	3134.32	si, es que había uno que se llamaba parecido, si
3134.32	3138.06	no, ah no, había uno que era parecido, no se
3138.06	3144.78	si era el Cneo, que es uno así alto, que
3144.78	3161.84	es un señor mayor y la FMS te gusta de
3161.84	3168.24	la FMS Argentina y de cuanto te quiero, nos quisimos
3168.24	3172.08	tanto que murió de la moto, de tanto usarlo se
3172.08	3175.08	nos gastó, de tan barul... Pero teníamos que hacer algún
3175.08	3185.74	día reaccionando a ritmos de SMS. ¿Eh, Javi? Ok. Creo
3185.74	3201.16	que pause. y la aplicar mi historia con Papo este
3201.16	3204.86	año viene a Barcelona otra vez si quieres venir es
3204.86	3207.52	una culpa a todos los dos centros de mi y
3207.52	3218.64	watching a la culpa lo planteamos hostia David trabaja conmigo
3218.64	3222.38	es un grande grande bueno pues dale follow y regalame
3222.38	3238.20	una rosita no qué tal David ¿Dónde vas tú? ¿Cómo
3238.20	3243.72	estás David? ¿Qué te hacía? ¿Estás en Tortosa no? este
3243.72	3248.12	chico es un grande, vino cuando yo estaba de baja
3248.12	3254.04	al goico de Ibi, es super gracioso, te caería muy
3254.04	3256.56	bien, bueno estaba el otro día cuando estuvimos comiendo el
3256.56	3264.10	que está a mi derecha, vale, él nos ha donado
3264.10	3267.70	una rosa, 22 rosas David, pero por Dios, pero bueno,
3267.70	3278.92	no hacía falta tanto pero bueno, David, joder, 22 rosas,
3278.92	3288.82	Javi, Javi, 22 rosas, pero donde vas, David, que grande,
3288.82	3290.88	que le ha salido un para ti, dice, un de
3290.88	3294.38	la que estamos destinados a, cual era el de los
3294.38	3299.72	que estaba ayer, el de la derecha, cual? el de
3299.72	3306.12	mi derecha había un peruano el que iba de blanco
3311.00	3316.68	había un peruano, uno que tenía barba y tatuajes y
3316.68	3318.68	luego a mi derecha había un chico, es que no
3318.68	3320.96	me acuerdo cómo iba vestido pero él estaba a mi
3320.96	3332.64	lado creo ¿Cocinero? si melocotón no necesitará un ayudante de
3332.64	3336.38	cocina no? alguien que le pegue las patatas? el otro
3336.38	3340.20	ya le pregunté a... bueno cuando te vea esta semana
3340.20	3348.82	te voy a dar, vamos, una goikokuki una cookie te
3348.82	3358.06	voy a dar es amigo del... ¿sabes quien es el
3358.06	3365.02	Jowy? ¿el Rubio? si si y de... bueno y del
3365.02	3379.72	Jota, también conoce al Jota ¿sabes que el Jowy es
3379.72	3384.52	el primo de la Claudia? que digo, si, claro, eso
3384.52	3386.76	lo debo que no me esperaba escuchar hoy, si, si,
3386.76	3388.38	me lo dijo un dia la Claudia y dije, que?
3390.04	3394.72	que? ven que os parecis porque no lo encuentro el,
3394.72	3398.08	mas rosas pero 46 rosas que sigue dando, que sigue
3398.08	3404.32	dando, pero bueno, 60, 60, y sigue, y sigue, y
3404.32	3414.74	sigue 70, 70, tu quieres dos cookies eh Muchas gracias
3414.74	3418.42	David coño, si lo sé te digo antes que tenia
3418.42	3427.92	un canal de TikTok Paragoico Con la tarjeta de la
3427.92	3442.86	empresa y muchas gracias muchas gracias David pero bueno David
3442.86	3444.84	pues si que voy a ir y todo a cenar
3444.84	3449.52	ahí algo está el Dani me parece Dani es ahí
3452.84	3456.48	muchas gracias David muchas gracias. ¿Dónde está el esqueleto? Madre
3456.48	3460.66	mía, David, por favor. ¿Dani, cómo estás? Voy a ir
3460.66	3462.04	al WeGuit, pero te voy a hacer yo la cena.
3466.96	3477.24	¿Cómo estás, Dani? Muchas gracias, David. ¿Trabajas el viernes? por
3477.24	3482.14	lo menos una invitación como a Zemo si debo mantenerlo
3482.08	3486.42	de quien es el gameplay mío mira con lo que
3486.42	3494.22	dices eh que me ha dicho eso? el Dani no
3495.54	3498.12	si tengo que... hostia que putada, de 5 a 1
3498.06	3506.84	¿Tienes Produ? Creo que tengo Produ y yo, eh. Porque
3506.84	3516.24	había un día que entraba a las 5. Olilla, Manolilla.
3516.24	3523.84	¿Qué? ¿Tienes eso? Una señora. Como tenga Produ, hacemos una
3523.84	3528.44	degustación de Goiko. y yo os acompaño si queréis, eh
3529.72	3533.86	¿está el Dani por ahí? Dani, me parece ya todo
3533.86	3542.40	acoplado, eh, de mi parte, pero bueno ¿cómo que sí?
3542.40	3548.30	¿el guineo? ¡ah! es una chica, perdón, perdón no parece
3548.30	3550.98	el Gemi, por favor, no paro, no paro dale un
3550.98	3553.62	follow ahí, Dani, ¿no? he visto que le he dado
3553.62	3562.42	me gusta, pero no le... ¿Cómo? ¿Cómo que señora? Hombre,
3562.42	3567.56	¿te llamas la yaya reina? Claro, si le pones olilla
3567.56	3577.76	manolilla, pues bueno Pues la verdad que... Olilla manolilla Seguro
3577.76	3581.80	que no se pide y dice, chao pescado Hasta luego,
3581.80	3586.34	Lucas ¿Cómo que reina, hermano? Pero tienes foto, pero que
3586.34	3590.46	eres, no quieres Pero escúchame, que tienes una foto percibida
3590.46	3593.62	de una tía Y te llamas la yaya reyaya La
3593.62	3598.24	yaya reyaya Que que espera, si no eres reina, a
3598.24	3600.00	princesa no llegas
3600.00	3616.08	Jajaja Muy buenas, hola Hola Cratch Hola Bienvenidos al directo
3615.50	3621.32	Bienvenidos a todo Que de majo no estas sonando Que
3621.32	3622.78	Dani, a que cuando vamos a entrenar un día, que
3622.78	3625.70	siempre decimos de ir a entrenar, pero... Luego nunca apareces
3626.00	3636.06	No, no me conocéis, pues bienvenido, bienvenido Jugar al Roblo
3636.06	3639.56	o algo No, no, oye, Minecraft, chido No, no, no,
3639.56	3642.88	no, no, no, no, no, no, no, no ¿Cómo estáis?
3642.88	3646.66	Bien, bien, muy bien, ¿y tú cómo estás? Me cuero
3646.66	3649.06	todos los días estoy Pero que no voy al mismo
3649.06	3651.06	gimnasio que tú, melón Que te lo llevo diciendo no
3651.06	3661.58	sé cuántas veces Bienvenida, pero gracias, pues bienvenida Bienvenida, pero
3661.58	3666.32	perdón, pero joder, perdón, perdón Un poco Madrid te saca
3666.32	3669.10	aquí, a lo que te saca un bate de Facebook
3669.10	3671.64	y te lo pita Joder, te le ente, que le
3671.64	3675.08	llamo señora a uno Joder, te gusta, para que todo
3675.08	3680.24	me muere Joder, flores en anónimo ¿Habéis visto el chiste
3680.24	3696.00	de hoy? ¡Hombre, buena onda! ¡Argentina! ¡Argentina! Quieres que hacer
3696.00	3701.94	un poco de exploración al nether o algo así Que
3701.94	3713.00	va, soy más española que el jamón y el jamon,
3713.00	3717.62	que se ve, no te mancharon, no? bueno, mas español
3717.62	3725.22	que el jamon, complicado, eh? pero bueno ese, yo digo,
3725.22	3727.24	a mi, no, no, iba para el mismo, por lo
3727.24	3730.84	de explorar también, también y si, yo me voy a
3730.84	3738.30	repentisima, gona si quieres explorar, fuera del nether, si, ese
3738.30	3741.04	te lo compro vale pues hablar un poquito más y
3741.04	3747.08	aquí voy eh ven ven espéralo, matalo el de los
3747.08	3752.26	patos de de de de Greus, ¿cómo se llama? ¿Eh?
3752.48	3759.68	¿Eh? ¿Eh? Me llamo Javi, bueno... jajajaja Me llamo Javi
3761.92	3765.10	Si no me quieres pegar, me llamo Javi Si me
3765.10	3769.70	quieres pegar... Me llamo Aron Me llamo Aron Un gitano
3769.70	3773.32	de Vilaseca Como esto de que estáis con dos cámaras
3773.32	3781.78	pero solo en stream era de grefusa, my bad la
3781.78	3789.28	obra histórica, bien poco eh no pasa nada, porque ponemos
3789.28	3794.12	las dos cámaras más que nada para que nos veáis
3794.12	3798.08	a los dos, pero el directo, el gameplay, normalmente lo
3798.08	3811.96	ponemos del mío hombre, sanerea, dejate... dejate ahí unas rosas,
3811.96	3815.74	no? otro, va a empezar a mandar rosas, es increa...
3815.74	3820.46	ah, no, 70 rosas, eh? 70 rosas, no, no, eh,
3820.46	3822.78	está bien creido, estoy divorciado, no, si, es que no
3822.78	3825.46	somos peleados hasta mañana, hemos ido a la playa y
3825.46	3829.00	bueno, he letado con los manguitos en los mobleces, jajaja
3829.62	3830.96	yo le metí en un flotador y lo he puesto
3830.96	3838.12	a rodar hasta el niño se ha quedado flipando ¿qué
3838.12	3849.28	edad tenéis? yo tengo 19 años yo 16 no entiendo
3849.28	3853.16	por qué te rías no, no, porque pensaba que te
3853.16	3855.60	ibas a poner de menos, no de más a ver
3856.68	3862.64	jajaja tío, mira como va a tirar, en cada pata,
3862.64	3865.96	así no se puede no, pero que dice joder, es
3865.96	3867.74	que no os pueda que tenga 16 años en cada
3867.74	3870.12	pata, que te va a 16 años cada pata, pero
3870.12	3875.76	que dice, hijo de puta bueno, hija de puta es
3875.76	3877.36	que no han colado, no han colado como dice que
3877.36	3881.64	tiene 16 años, por dios 19 si? yo si, a
3881.64	3888.60	que tengo 19 años no, tienen 23? si, 24 dame
3888.60	3893.68	de 100 metros, tío, un cabol la pala cabrón, la
3893.68	3901.26	has roto yo 19, es divorciado desde el por favor
3901.54	3905.00	Que pablo, ¿no? Eh, ¿el moderador puede bloquear a esta
3905.00	3909.78	persona, por favor? Mira, yo tengo 20 años y es
3909.78	3921.56	19 Hija de puta, ¿no? Si, si Por soltar verdades
3922.04	3927.42	Bueno, verdad, es que, eh, tal, es la talla del
3927.42	3931.22	gilipollas, me cago en la virgen, como te pillé, que
3931.22	3935.00	no te pillé, Isma, que no te pillé Has ido
3939.10	3950.28	Déjame en paz Mierda de enredadera No, hijo de puta,
3950.28	3955.54	me he quedado sin agua He he he he. Segueis,
3955.54	3957.96	segueis, que ho penjare el Facebook, que ho penjare el
3957.96	3962.34	Facebook. Que ha passat, que has caigut. No, que has
3962.34	3965.80	caigut. Ya, ya bajaras, ya bajaras. No creo, no creo.
3965.80	3985.96	Està muy bien aquí arriba. Què passa? No me he
3985.96	3987.98	ido No te va, no te va No me he
3987.98	4007.44	ido Ay, mierda Tiene más bruciada que yo, eh Mira
4007.44	4017.60	cómo corre, mira cómo corre Guau, que se me ha
4017.60	4024.04	roto una perchera Edoepe, duedee Bueno, yo tengo 20 y
4024.04	4027.40	él tiene 19, esto es 100 minutos, porque es cierto
4028.64	4032.08	Pensé era el DNI pero... Yo no, porque lo perdía,
4032.08	4041.58	veo Tengo foto tuya, si quieres no me cago en
4041.58	4054.34	la mierda vaya bien ahí gracias para, ya está no
4054.34	4056.46	te va a dar, eh. Te he mirado con rabia,
4056.46	4056.96	que me deje el DNI, te he firmado en Barcelona.
4056.20	4064.94	Uf, que delictima. Sí, sí, sí, yo perdí la cartera
4064.94	4067.24	entera por ahí. No te di a dónde, pero la
4067.24	4072.26	perdí. Pero yo no creo que la perdieras. Sí, sí,
4072.26	4075.46	ese día cuando llegué a casa no la tenía. la
4075.46	4079.22	perdí por ese camino yo creo que debe estar porque
4079.22	4081.04	por donde fuimos yo creo que se me debió caer
4081.04	4085.10	en la parte esa de tierra a la bajas este
4085.10	4090.40	la robaron, o no? que por donde no nos cruzamos
4090.40	4095.24	con nadie de hecho, vean? bueno había unas, vean personas
4095.24	4100.12	que tolerantes al jamón de esos, pero la tengo yo,
4100.12	4105.98	la tiene el Joder, que por haberme avisado, estoy asustado,
4105.98	4109.62	he cancelado las tarjetas y todo he donado y todo
4109.62	4121.70	a una ONG para no perder el dinero Jajajajaja Tu,
4121.70	4125.54	Daniel, ¿no juegas al Minecraft? Vamos a explorar, ¿no? Vamos
4125.54	4128.94	a explorar, ¿no? Yo he sido explorado Hoy sueño contigo,
4128.94	4134.32	hoy sueño, Pony que temazo como Habibos, eh supongo que
4134.32	4136.54	todos lo que estáis comentando le habis dado follow, no?
4136.40	4141.58	es verdad, nos estaréis siguiendo y eso, no? yo si,
4141.58	4146.54	y tal y eso ah no, aquí no entra nadie
4148.86	4152.54	oh, Álvaro Díaz, lo has escuchado? si, me gusta mucho
4152.54	4156.16	una canción que tiene con Quevedo eh, poco se habla
4156.16	4160.52	de Alejandro Sanz, eh? un poco se habla, un poco
4160.52	4167.02	se habla, ahora vos era ves como tienes 24 años
4168.36	4172.50	si pero que 24 años, pero por que Dani has
4172.50	4175.74	visto el chiste de hoy? te ha gustado? a ver
4175.74	4178.24	si alguien no te dice que si por fin y
4178.24	4181.10	solo si me ocurre amarte, la mira y hay que
4181.10	4184.98	mirar a ti vamos a explorar, va y no no,
4184.98	4190.36	no lo he visto, míralo bueno no está mal a
4190.36	4192.86	mí me gusta a mí personalmente me gusta a ver
4192.86	4194.86	depende qué persona seas pues bueno si tienes el pelo
4194.86	4198.06	de color morado claro si tienes el pelo de color
4198.06	4200.00	rosa
4200.00	4203.72	Me ha decido otra barbaridad, pero... Hola, Pau, ¿has vuelto?
4205.02	4207.94	Has vuelto, eh, Pau? Te iba a contar una historia,
4207.94	4217.52	pero te has ido... Tienes llenado y paz... Ah, bueno,
4217.52	4219.52	te iba a preguntar, ¿te gusta a ti la FMS?
4224.86	4228.28	Venga, va, te vamos a coger el chip con el
4228.28	4235.78	este. y solo se me ocurre amarte. Escribe a mi
4235.78	4242.08	ex, yo. Escríbele. Escríbele. ¿Qué vas a perder? Más vale
4242.08	4252.74	arrepentirse que quedarse con las ganas. Pienso a eso. Que
4252.74	4258.44	te mata, eh. ¿Tienes comida? y solo se me ocurre
4258.44	4262.86	amar, tal de F4, enter para que vea mejor si?
4262.86	4269.80	si quieres le doy mira, si me donas 10€ lo
4269.80	4287.02	hago escríbele, ahí, ahí, ese pago Hola, Susi Hola, Susi
4293.38	4298.30	¿A qué hace gracia? La gente dice que no Hola,
4298.30	4300.76	Susi, qué buen... Ah, no lo había pillado, tío, qué
4300.76	4308.84	bueno, eh ¡Qué bueno! ¡Qué bueno! Estoy esperando, ¿eh? ¿Empas?
4308.36	4317.52	Sí, empieza. ¡Hala, venga! Llevo 21 días sin esborzar una
4317.52	4333.98	sonrisilla. Ahora vamos. Aquí. ¿Por dónde? ¡Échate pena! vale, eeeh,
4333.98	4340.96	no se la verdad donde ir vale, vamos a ir
4340.96	4350.06	aquí, espérate me miro a ti, Usami me han encontrado
4350.06	4352.24	una forma de... ahora, aquí te acuerdas que había un
4352.24	4359.42	bicho asqueroso? ¿Cómo va a ser eso? No, esperate que
4359.42	4361.52	me voy a poner el... ¿Cómo voy a ponerlo de
4361.52	4366.28	otra canción? No puedo dejar de querer, hemos reúno y
4366.28	4368.98	llorado a los tres ¡Me matan, me matan! ¡Me matan!
4368.92	4387.54	¿Qué pasa? Empezamos con el bicho este de mierda Que
4387.54	4398.78	pesao, tío, que pesao Gracias por esa rusa Mientras que
4398.78	4401.46	te ataca a ti, a mi no me ataca Gracias
4401.46	4406.56	por esa rosa, Dani Isma, Isma, Isma, ¿te has ido
4406.56	4409.48	de aquí? Si, hace el TP Pero, no pisa a
4409.48	4415.24	mi, cabrón, que me está atacando a mi ahora Muchas
4415.24	4419.36	gracias, Dani, muchas gracias Gracias por las rosas Dios, me
4419.36	4423.62	acaban de tirar un tridente, Isma Si, hay un... Toma
4424.88	4429.24	Por dios, un arquero ahora me mata, madre mia por
4429.24	4440.28	dios Y los cantitos tan... Uuuuh, joder esto de bucear
4443.74	4451.68	Hasta mis preguntas se han cansado Pero esto de las
4451.68	4456.42	rosas yendo a la... 777 han enviado rosas, eh Si,
4456.42	4460.78	no, creo, no No, no, no, ¿quién es 777? El
4460.78	4466.04	Dani El Dani El Dani El Dani No lo conoces
4467.68	4473.96	¿Trabaja contigo? No, iba al gimnasio conmigo Nunca he tan
4473.96	4476.22	bajo la piscina de la piel No sé si lo
4476.22	4481.66	has visto tú algún día por la calle conmigo ¿Cómo
4481.66	4495.10	es? en la tormenta de tus brazos, en la indignidad,
4495.10	4501.32	la que nunca vio, Un tesoro que entere en esta
4501.32	4506.26	isla que hay en mi Que buena, eh, Alejandro Sank,
4506.26	4514.92	por Dios, misma ¡Uy, cocodrilo! ¿Qué es esto? ¡Qué gracioso!
4514.94	4523.60	¡Mira qué gracioso! Caimán ¿Dónde estás? ¿El agua? ¿El agua?
4526.16	4538.98	¿Qué pasa? ¿Qué pasa? ¡Hijo de puta! Me han enganchado.
4539.16	4542.46	¿Pero qué es eso? ¡Venga, que salga del agua! Soy
4542.46	4546.98	linda y vergudo. Bueno, yo no sé eso. Se han
4546.98	4549.54	enviado... ¡Uy! Se están enviando abejas, un helado, ¿qué es
4549.54	4556.02	todo eso? ¡Mucha gracia! la claudia me parece, la claudia,
4556.02	4558.86	pero que esta pasando aqui? la claudia, pero bueno, soy
4558.86	4564.16	lindo y vergudo, vale, perdona, me esta pegando algo Isma,
4564.16	4570.38	tenemos sanguijuelas, como me quitan esto? bueno, se va con
4570.38	4576.16	el tiempo, 1 ahora, como que 10 minutos cabron? Tengo
4576.16	4586.02	10 minutos Una Tengo 38 horas Isma ¿Qué dices? Esperaba
4586.02	4592.34	38 minutos Music stage Dinosaurio, pero bueno, pero bueno Tengo
4593.40	4596.86	Claudia, que te vas a dejar el sueldo aquí Tengo
4596.86	4604.80	138 horas ¿Qué dices? Tengo 138 horas Isma Que te
4604.80	4617.68	mato, más rápido Brazos y enterrado aquel tesoro, corazón ¡Hola
4617.68	4624.90	mía, gorda! ¿No aparecen los dinosaurios? Creo que el espinosaurio
4624.90	4631.84	aparece en el desierto ¡Madre mía! La de bichos caen
4631.84	4633.64	por aquí, por Dios y el otro, no te pegas,
4633.64	4642.20	es que estoy chau. Venga, tócame, tócame, tú tienes, mírame,
4641.58	4646.96	gírate, Legs Infection, ocho minutos, mírame a mí. ¿Pero qué
4646.96	4652.78	has hecho? Mátame, mátame. Tú deseas son órdenes Si te
4652.78	4659.54	quita la armadura Bueno, hermanito, tengan una linda noche entre
4659.54	4664.94	guantes Muchas gracias, Dani, por pasarte Buenas noches Eso, muchas
4664.94	4672.06	gracias, Dani Un placer haberte conocido, eh Me descansa, cuidado
4672.16	4676.92	Míralo, míralo, hijo de puta, míralo, aquí está Isma, mira
4676.92	4680.62	el bicho como es Es un bicho Mierga bicho Aunque
4680.62	4682.30	me mate, se queda el bicho por ahí, y depende
4682.30	4687.60	el bicho, pues tiene más o menos Buenas noches, Claudia,
4687.60	4692.14	yo también ¿O tú te quedas? No, no está trabajando,
4692.14	4697.00	eh Actualmente se debería de quedar No tiene nada mejor
4697.00	4706.74	que hacer Bueno, trabajar, no creo secundario a ver, que
4706.74	4713.94	hay por ahí esto como me ha caudido en los
4713.94	4718.48	labios al fumar, con dadme de cualquiera que muere vamos
4718.48	4734.04	a tirarmos, ¿sí? arquitus tira buenas noches tengo agua Mierda
4733.78	4745.90	Mierda Hola, Markidus No puedo saltar? Ay, maestim, matame, me
4745.90	4752.94	esta poniendo muy nervioso esto Oye? Dame TP Ame TP
4754.68	4759.56	Somos lo mismo, como lechi no están a estrellarme Y
4759.56	4764.10	me pon a bailar Ahora me han dado a mi
4764.10	4768.22	otra vez, Ibrahim ¿O otro? ¿Pero qué me coja a
4768.22	4773.80	mi? Mátame a Isma Dame aquí tus cosas ¿Qué hacen
4773.80	4779.62	ahí? No sé Porque a mi... Vale, mátame aquí Ven
4783.80	4788.62	Mierda planta Vale, y mata al bicho, eh, mátame y
4788.62	4796.98	mata al bicho Vale, quídate la armadura ¿Has visto al
4796.98	4800.00	bicho? Si, comete 4 mierdas
4801.02	4809.16	Tía Fernández, Fernández, hola Puto bicho de mierda, la Patricia
4809.16	4811.48	y la Martucci se están tragando todo el directo entero
4813.26	4820.58	Yo no sé quiénes son, eh A los pies de
4820.58	4829.72	su cama tienes algo y eeeh he tomado el caballo,
4829.72	4842.00	digo, que es esto coño, si digo porque no cambio
4842.00	4850.68	música desde el reloj, coño que moderno que moderno, Paco
4854.00	4860.08	ah no porque esta sonando en el ordenador no en
4860.08	4884.90	el mobil Claudia Hola Claudia con K Esa Claudia Ya
4884.90	4887.32	se ha ido, no? Lo dura menos, pendejo no dura
4887.32	4892.42	nada eh Y en Twitch hay alguien? No, no, ya
4892.42	4900.96	mira, ya viene Otra mesa de Jumiko, oh Jumiko me
4900.96	4904.62	pone la paga polla como la pata de un perro
4904.62	4910.68	envenenado No quisimos que se desprezcan, no lo sé, no
4910.68	4911.72	lo sé, no lo sé, no lo sé, no lo
4911.72	4915.84	sé Yo lo siento yo lo siente, tu, ey, uy,
4915.84	4922.88	le dio toda esa música de Vipita, me sigo Es
4922.88	4926.22	genial, que tu estás bien pillada, eh, eh, eh, eh,
4926.22	4928.82	una traviesa Ah, que vas a bajar cuando ya estaba,
4928.82	4937.02	¿no? 8 pp para nada Yooo, que buena ha sido
4937.02	4938.86	cuando le he dicho a la runa, tú eres mogli,
4938.86	4946.40	no? Tiene que ser para qué nos dice eso, eh
4945.86	4950.40	A ver, es la primera vez que nos reíamos de
4950.40	4951.90	él, eh, él se ha reído mucho con esto de
4951.90	4955.40	los directos, eh? y aparte, la quinta vez que quedo
4955.40	4957.30	con él, que ya me toque empezar a reír de
4957.30	4960.56	él pero que él se reía de los directos y
4960.56	4965.54	tal, no? come mierda cuando le he dicho que él
4965.54	4967.04	es el gitano, mafa, yo que conozco, ahí sí que
4967.04	4971.12	se ha rayado, eh? ¿por qué? ¿qué dices, eh? que
4971.12	4975.34	se le hagan una decepción para mis primos con la
4975.34	4978.88	M-I-K-O que bueno que se la he perdido, eh lo
4978.88	4985.30	he dicho ya hoy por 555 veces yo estaba loco
4985.30	4992.18	el tema tengo hambre igual con el tema paseo en
4992.18	4997.72	directo y de mierda son y bastante gente vamos, vamos
4998.74	5001.88	en caer, pero si vida no va a tarde a
5001.88	5014.38	caer Madre mía que hay pájaros con flechas Oihjujujujujujujujujujujujujujujujujuj Hijos
5014.38	5017.18	de putas, que claro, como huyo yo de un pájaro
5019.26	5026.66	Has por ahí Tienes un gallina Hombre Me dan 4-1
5026.66	5028.14	a uno por favor y luego te pido yo Tep
5028.14	5041.26	y me dices... Waki Waki Waki Hola, puntos Hola, puntos
5043.34	5046.74	Epego me atraviesa y me presta Cuando se suelta a
5046.74	5048.82	mi mami tiesto Seguí cuando hemos dicho lo del pelo
5048.82	5054.20	morado al empezar a ir todo el mundo Hola, aquí,
5054.20	5058.56	ya las dos tías que estaban aquí ya sabían que
5058.56	5063.24	no lo tenían en el pelo uy qué bonito lo
5063.24	5066.32	ponen este es un tema, eh? sí me has tenido
5066.32	5077.90	dos más ya no están mira, Brilexi hola Marcos hola
5077.90	5088.28	Marcos Marcos son mías un pueblo no? oh my god
5088.72	5100.24	el ack comícate a la droga hola armingi hola Hola,
5100.24	5125.96	Armingi Armadura de hierro para hamster Hola Kiti, que tal?
5126.96	5135.82	Hola Kiti, que tal? Me pongo un poquito de joddy
5136.04	5146.66	Minecraft, Jep, así como Bobbyplay, pum, casa, ya, hace 7
5146.66	5149.20	días, sí Nos podríamos meter por alguna cueva, ¿no? Por
5149.20	5152.74	aquí Ahí, la neta, que no iba a casa, ¿eh?
5153.22	5157.10	¿Por qué? Aquí van a aparecer más minerales que necesitamos
5158.70	5163.36	Ya, pero si... Tengo que quito piedra Minerales me dan
5163.36	5168.50	igual ahora mismo Bueno, no y el otro, ¿qué tal?
5168.50	5172.52	Bien, bien, aquí jugando al Minecraft un poquito. Pues lo
5172.52	5174.60	mismo que ha dicho él, pero sin el bien no
5174.60	5183.04	es broma. Aquí para entretenernos un poco. Muchas gracias por
5183.04	5187.08	ese follow, Kitty, muchas gracias. Hombre, hombre, pero bueno, pero
5187.08	5193.28	bueno, pero bueno. Muchas gracias. Placer. ¿A igual te saben
5193.28	5198.26	nuestros tiktoks de los chistes? Si se pueden considerar chistes
5198.82	5203.28	Bueno, si, hacen gracia Algunos si, algunas personas si, algunas
5203.28	5207.90	personas no No te vamos a decepcionar tampoco Equilibrio, el
5207.90	5212.16	niel, el jan Bueno, estamos haciendo una serie Contando chistes
5212.16	5216.44	hasta intentar contarle uno a Ibai Pero bueno, vamos por
5216.44	5224.78	el día 21 Aún Aún Aún, ya lo haremos Eh,
5224.78	5230.24	ahí, ahí Ya da igualito estoy a uno de vida,
5230.24	5237.98	un corazón Aquí hay un nido de dragón Pero lo
5237.98	5241.32	tenemos fe, tenemos fe y que lo conseguiremos Hola, ese
5241.32	5246.10	es José y el de la ese es el tío
5246.10	5249.40	que me hace... Jose Nogales me hace una gracia como
5249.40	5251.60	se puede ser tan personaje, mira que el Misa es
5251.60	5261.22	personaje ya esta la verdad que... bueno yo no veo
5261.22	5264.28	nada, yo este en el pueblo aun ya lo tomamos
5263.82	5268.58	y la verdad que a mi, Jose Nogales este me
5268.58	5273.80	hace la un poco ya no se ni que decir
5274.28	5278.00	y que camino es... Pues es un pack de mods
5278.00	5287.44	del Cozizein, ¿no? El del Forge, el Cruce Forge. Está
5287.44	5291.10	muy bien, ¿eh? Y lo hemos complementado un poco más
5291.10	5301.14	nosotros con esto personal. Hemos puesto un mod de dinosaurios
5301.14	5305.18	y... bueno, varios mods. Alex, James, todo esto, no? Tu
5305.18	5311.90	donde estas? Yo muy lejos Vamos Pepe Y bisontes, que
5311.90	5317.70	te de mal, uy Es bisontes, son malos recuerdos Te
5317.70	5321.22	quedamos escena? No, no me he traido los huesos, tío,
5321.22	5325.36	por si tenemos un perro Hay perros a lo de
5325.36	5334.64	casa, pero... No Hola Nani ¿Sabes que nani significa que
5334.64	5341.22	en japonés? Así como dato. ¿Qué? Mi es un que.
5342.38	5352.14	Antropolo. Así como dato, así... Dato curioso, Rodrigo Rodríguez. Hola
5352.14	5358.78	Rodrigo Rodríguez. Un pueblo. como llamarte Zinedine Zidane, no? un
5358.78	5362.62	poco? sin ofender eh, que es muy chulo tu nombre
5363.96	5374.20	pero es Aura la verdad eh Giovanni Trujillo Giovanni Trujillo
5376.26	5381.14	ese no es tanta Aura pero bueno Va a llamarte
5381.14	5388.08	Giovanni, buen nombre eh Giovanni buen nombre Si, si, imagínate,
5388.08	5391.92	llamarte Giovanni debe ser... ¿Qué tal está bien decir? Giovanni
5391.92	5398.66	único eh Fabián La Fabián Rodrigo Rodríguez, se ha vuelto
5398.66	5400.00	a venir
5400.46	5408.52	Hola Rodrigo Tan hulao Y como ayer no tengo la
5408.52	5411.76	pregunta Que lo que presentando a todos Dios que pedazo
5411.76	5418.58	de cocodrito Ahí, ahí representando tu nombre Que pasa Dios
5418.58	5422.62	que me ha hecho la croqueta La croqueta Que si,
5422.62	5427.80	que si, me lo cargo, me lo cargo Que, pero
5427.80	5458.02	Ginovani es un nombre, de donde vienes? y el en
5458.02	5460.56	otro idioma, eh. Pues si quieres te voy a llamar
5460.56	5468.24	Juan Trujillo, ¿vale? Juan Trujillo, más ahora aún, eh. Te
